L,T,activity_late,alpha_async,autocorr_late,bias_mean_late,block_fraction,coherence_late,config_id,corr_A_late,corr_B_late,dephase,diagonal_ablation,entropy_late,eta_intrinsic,eta_weight,formalism,gamma,geometry,imprint_duration,imprint_start,imprint_strength,interface_density_late,intrinsic_bias_limit,intrinsic_enabled,intrinsic_target_activity,lesion_fraction,lesion_time,memory_mean_late,memory_strength,metric_stride,neighbor_pattern_entropy_late,order_bias,orientation_anisotropy_late,p0,plasticity,profile,repair_reference_corr,save_dense,schedule,second_imprint_duration,second_imprint_start,second_lesion_time,seed,sensitivity_point,sequential_events_per_sweep,sigma_birth,sigma_survive,snapshot_every,spectral_peak_fraction_late,structural_additions_total,structural_enabled,structural_interval,structural_link_fraction_late,structural_min_degree,structural_removals_total,structural_rewire_probability,structural_swap_tolerance,structural_target_fraction,structural_utility_tau,task,tau_memory,theta_input,theta_memory,theta_phase,weight_decay,weight_sum,selection_role,selection_score
72,500,0.3131886087276818,0.5,0.0720232376256848,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__alpha_async__order_ba__s2__b4555aa469,0.1017478271929217,0.0959935154093155,0.25,False,0.4250241939547117,0.002,0.016,markov,0.68,hex_cells,50,100,0.9,0.3364092086985082,0.3,0,0.42,0.08,300,0.2869476348394993,0.2,20,1.5451110091404527,-0.0057543117836061,1.998304794514942e-18,0.2,plastic,primary,,False,alpha_async,50,260,400,2,-1,1.0,0.6,0.6,100,0.0622701270197235,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,median,0.5908355905498348
72,500,0.3159758576321884,0.5,0.068026665083852,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__alpha_async__order_ba__s5__de4d56ea64,0.1060880754962656,0.0872415767337633,0.25,False,0.4238582166406878,0.002,0.016,markov,0.68,hex_cells,50,100,0.9,0.3405544595258268,0.3,0,0.42,0.08,300,0.2887888221321928,0.2,20,1.5533553628135277,-0.0188464987625022,1.9616699143135107e-18,0.2,plastic,primary,,False,alpha_async,50,260,400,5,-1,1.0,0.6,0.6,100,0.0564454718043371,0,0,40,0.9999678497942388,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,visual,1.5251326269113592
72,500,0.465858548684042,0.5,-0.4248527278153949,0.0,0.125,0.0,hex_cells__markov__fixed__intr0__struct0__block_async__baseline__s5__5541977fc1,7.8675024270183e-05,-0.0033324497423286,0.25,False,0.4863981454924563,0.002,0.016,markov,0.68,hex_cells,50,100,0.9,0.5571877162028602,0.3,0,0.42,0.08,300,0.4658861105590735,0.2,20,1.317521896473212,,1.9150063857958423e-18,0.2,fixed,primary,,False,block_async,50,260,400,5,-1,1.0,0.6,0.6,100,0.0268826627045995,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,median,1.3510658854742972
72,500,0.4662028826823144,0.5,-0.4300708454683614,0.0,0.125,0.0,hex_cells__markov__fixed__intr0__struct0__block_async__baseline__s3__28b7a91c01,-0.004449731214869,-0.0085792341779386,0.25,False,0.4926336440094349,0.002,0.016,markov,0.68,hex_cells,50,100,0.9,0.556124629455576,0.3,0,0.42,0.08,300,0.4664458171231906,0.2,20,1.3386149142390038,,1.304746852563826e-18,0.2,fixed,primary,,False,block_async,50,260,400,3,-1,1.0,0.6,0.6,100,0.0189862205383579,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,visual,1.329121803969825
72,500,0.444532889316202,0.5,-0.3665205220272917,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__block_async__baseline__s5__0515b47cc3,-0.0022526429505772,-0.0063951189331787,0.25,False,0.5384702819998785,0.002,0.016,markov,0.68,hex_cells,50,100,0.9,0.5041803670354373,0.3,0,0.42,0.08,300,0.4424712120802974,0.2,20,1.3747245557559045,,2.03358904856214e-18,0.2,plastic,primary,,False,block_async,50,260,400,5,-1,1.0,0.6,0.6,100,0.0101434907000908,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,median,0.35551989240115384
72,500,0.449824924621719,0.5,-0.3697091546303346,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__block_async__baseline__s4__6419f3895e,0.0079022963444202,0.004918372357644,0.25,False,0.5305764219002538,0.002,0.016,markov,0.68,hex_cells,50,100,0.9,0.5103964529245791,0.3,0,0.42,0.08,300,0.4477715249110314,0.2,20,1.381872270687658,,1.53945941343348e-18,0.2,plastic,primary,,False,block_async,50,260,400,4,-1,1.0,0.6,0.6,100,0.0132971161162973,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,visual,1.3752237126295095
72,500,0.4686206698059333,0.5,-0.4378045786730789,0.0,0.125,0.0,hex_cells__markov__fixed__intr0__struct0__block_async__imprint__s4__8090c480dc,0.0011859209977101,-0.0012955553679596,0.25,False,0.4915851758726393,0.002,0.016,markov,0.68,hex_cells,50,100,0.9,0.558836784451159,0.3,0,0.42,0.08,300,0.4690284888670226,0.2,20,1.341740453669124,,1.5703753605943281e-18,0.2,fixed,primary,,False,block_async,50,260,400,4,-1,1.0,0.6,0.6,100,0.0454519388990315,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,imprint,30.0,0.45,0.2,0.1,0.002,8.0,median,0.14905008846955617
72,500,0.4668842521699075,0.5,-0.4351324844547071,0.0,0.125,0.0,hex_cells__markov__fixed__intr0__struct0__block_async__imprint__s1__e49bb12472,-0.0004324905166288,-0.0020385545856261,0.25,False,0.489910760753299,0.002,0.016,markov,0.68,hex_cells,50,100,0.9,0.5592435052323513,0.3,0,0.42,0.08,300,0.4677351540327973,0.2,20,1.3521166379693006,,1.5758934420019125e-18,0.2,fixed,primary,,False,block_async,50,260,400,1,-1,1.0,0.6,0.6,100,0.0373104176839948,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,imprint,30.0,0.45,0.2,0.1,0.002,8.0,visual,1.3334614291273033
72,500,0.4490304576098617,0.5,-0.3613545024898961,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__block_async__imprint__s2__5664ea5e7c,-0.0066193960242277,-0.0063892403280095,0.25,False,0.5323414577508631,0.002,0.016,markov,0.68,hex_cells,50,100,0.9,0.506084333725531,0.3,0,0.42,0.08,300,0.4507907495267514,0.2,20,1.3938281543504003,,1.9542731266739493e-18,0.2,plastic,primary,,False,block_async,50,260,400,2,-1,1.0,0.6,0.6,100,0.0112968434338821,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,imprint,30.0,0.45,0.2,0.1,0.002,8.0,median,0.6502301118593946
72,500,0.4497390184652463,0.5,-0.3653207082859371,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__block_async__imprint__s3__0796e5f873,0.0023433344856109,-0.0077519794128337,0.25,False,0.5323647351851755,0.002,0.016,markov,0.68,hex_cells,50,100,0.9,0.5074515845555269,0.3,0,0.42,0.08,300,0.4506333201431646,0.2,20,1.4125420830840527,,1.8312315023945626e-18,0.2,plastic,primary,,False,block_async,50,260,400,3,-1,1.0,0.6,0.6,100,0.0207999393239373,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,imprint,30.0,0.45,0.2,0.1,0.002,8.0,visual,1.4021421134220842
72,500,0.4685738078964803,0.5,-0.4364515296472377,0.0,0.125,0.0,hex_cells__markov__fixed__intr0__struct0__block_async__lesion__s5__5ca07c6aee,-0.0025429865999889,0.0002338789793063,0.25,False,0.490368185693244,0.002,0.016,markov,0.68,hex_cells,50,100,0.9,0.5589554609435667,0.3,0,0.42,0.08,300,0.4684485364627773,0.2,20,1.3380793174255712,,1.371455468039457e-18,0.2,fixed,primary,-0.0005903118400702,False,block_async,50,260,400,5,-1,1.0,0.6,0.6,100,0.0395128849722995,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,median,0.7377261648778619
72,500,0.4683971199351099,0.5,-0.4369020011662875,0.0,0.125,0.0,hex_cells__markov__fixed__intr0__struct0__block_async__lesion__s4__5b1099f9d8,0.0028217436032363,-0.0003591763698542,0.25,False,0.4918691854492418,0.002,0.016,markov,0.68,hex_cells,50,100,0.9,0.5583351921746592,0.3,0,0.42,0.08,300,0.4689883357798979,0.2,20,1.3546589622345893,,2.0508778438473026e-18,0.2,fixed,primary,-0.0039053937446219,False,block_async,50,260,400,4,-1,1.0,0.6,0.6,100,0.043304242061283,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,visual,1.3330068412039477
72,500,0.4679809830380561,0.5,-0.4347242563809892,0.0,0.125,0.0,hex_cells__markov__fixed__intr0__struct0__block_async__lesion__s1__8bc4ebc85a,0.0017546203099102,-0.00127898761091,0.25,False,0.4931954782554417,0.002,0.016,markov,0.68,hex_cells,50,100,0.9,0.5570359747549485,0.3,0,0.42,0.08,300,0.4677287699520289,0.2,20,1.3367496264954102,,1.863802742580292e-18,0.2,fixed,primary,0.00117908735026,False,block_async,50,260,400,1,-1,1.0,0.6,0.6,100,0.0407770996985538,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,high_repair,0.00117908735026
72,500,0.4477905434519996,0.5,-0.3573440149361482,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__block_async__lesion__s2__e3b98910dc,-0.0037031146221489,-0.0068087937527004,0.25,False,0.533602969878604,0.002,0.016,markov,0.68,hex_cells,50,100,0.9,0.5040280699299717,0.3,0,0.42,0.08,300,0.449445295451265,0.2,20,1.3787043035036652,,1.908464032643068e-18,0.2,plastic,primary,-0.0108160568649589,False,block_async,50,260,400,2,-1,1.0,0.6,0.6,100,0.009944098990597,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,median,0.7209306514661037
72,500,0.448780010044801,0.5,-0.3596440056341127,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__block_async__lesion__s3__3ca54442ff,0.0055956897907814,-0.0064294624521687,0.25,False,0.5366034204428592,0.002,0.016,markov,0.68,hex_cells,50,100,0.9,0.5029632199305114,0.3,0,0.42,0.08,300,0.4506801700769656,0.2,20,1.3904834003622433,,1.8082562005020944e-18,0.2,plastic,primary,-0.0031922305803583,False,block_async,50,260,400,3,-1,1.0,0.6,0.6,100,0.0128688280716524,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,visual,1.3840489863264172
72,500,0.448780010044801,0.5,-0.3596440056341127,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__block_async__lesion__s3__3ca54442ff,0.0055956897907814,-0.0064294624521687,0.25,False,0.5366034204428592,0.002,0.016,markov,0.68,hex_cells,50,100,0.9,0.5029632199305114,0.3,0,0.42,0.08,300,0.4506801700769656,0.2,20,1.3904834003622433,,1.8082562005020944e-18,0.2,plastic,primary,-0.0031922305803583,False,block_async,50,260,400,3,-1,1.0,0.6,0.6,100,0.0128688280716524,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,high_repair,-0.0031922305803583
72,500,0.4677411655299607,0.5,-0.4320335958831057,0.0,0.125,0.0,hex_cells__markov__fixed__intr0__struct0__block_async__order_ab__s5__936830e38e,-0.0017846237486164,0.004147076909116,0.25,False,0.4892977866807155,0.002,0.016,markov,0.68,hex_cells,50,100,0.9,0.5582501226523146,0.3,0,0.42,0.08,300,0.4648940565659989,0.2,20,1.3409586692475155,0.0059317006577324,1.4294441659546257e-18,0.2,fixed,primary,,False,block_async,50,260,400,5,-1,1.0,0.6,0.6,100,0.0258315618519178,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0,median,0.33186180473891363
72,500,0.466948401554857,0.5,-0.4305459160197354,0.0,0.125,0.0,hex_cells__markov__fixed__intr0__struct0__block_async__order_ab__s1__3cff494514,-4.344788802486208e-05,-0.0014041253282922,0.25,False,0.4885223872967335,0.002,0.016,markov,0.68,hex_cells,50,100,0.9,0.5581705246303632,0.3,0,0.42,0.08,300,0.4641580850873785,0.2,20,1.3396397908880209,-0.0013606774402674,1.993979791941799e-18,0.2,fixed,primary,,False,block_async,50,260,400,1,-1,1.0,0.6,0.6,100,0.0210278011960832,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0,visual,1.3291258902899792
72,500,0.4397061247116397,0.5,-0.3786352501451932,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__block_async__order_ab__s1__be766faf05,-0.0040341114103575,0.0037521975817423,0.25,False,0.5495189965466671,0.002,0.016,markov,0.68,hex_cells,50,100,0.9,0.5005204185654656,0.3,0,0.42,0.08,300,0.4356025005744171,0.2,20,1.3845128040005117,0.0077863089920998,1.5349781434992585e-18,0.2,plastic,primary,,False,block_async,50,260,400,1,-1,1.0,0.6,0.6,100,0.0170953561874819,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0,median,1.0907251257956265
72,500,0.4390473661655737,0.5,-0.3765873728835718,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__block_async__order_ab__s2__46815b40e1,0.0043403693852884,0.010628791522393,0.25,False,0.5548638462544571,0.002,0.016,markov,0.68,hex_cells,50,100,0.9,0.4970155819735856,0.3,0,0.42,0.08,300,0.4355461129395376,0.2,20,1.3831930352251671,0.0062884221371045,1.807869162116592e-18,0.2,plastic,primary,,False,block_async,50,260,400,2,-1,1.0,0.6,0.6,100,0.013400149568116,0,0,40,0.9999678497942388,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0,visual,1.3764929604411091
72,500,0.4668720461289477,0.5,-0.4345788995022561,0.0,0.125,0.0,hex_cells__markov__fixed__intr0__struct0__block_async__order_ba__s4__e1669c0b75,0.0019280902669584,0.0004319353262895,0.25,False,0.4983010489946527,0.002,0.016,markov,0.68,hex_cells,50,100,0.9,0.55404879537789,0.3,0,0.42,0.08,300,0.4636522307049315,0.2,20,1.3343858773889847,-0.0014961549406688,1.77736980636807e-18,0.2,fixed,primary,,False,block_async,50,260,400,4,-1,1.0,0.6,0.6,100,0.029885299886612,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,median,1.1805082708386787
72,500,0.4690307552312576,0.5,-0.4382787127634067,0.0,0.125,0.0,hex_cells__markov__fixed__intr0__struct0__block_async__order_ba__s2__9064a297c9,-0.0008415341328753,0.0044326689788817,0.25,False,0.4912161469439892,0.002,0.016,markov,0.68,hex_cells,50,100,0.9,0.5593420284843771,0.3,0,0.42,0.08,300,0.4657674979180154,0.2,20,1.3416897330933624,0.0052742031117571,1.23530887005267e-18,0.2,fixed,primary,,False,block_async,50,260,400,2,-1,1.0,0.6,0.6,100,0.0354449132382567,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,visual,1.323967276474234
72,500,0.4394442370963999,0.5,-0.3803755771190426,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__block_async__order_ba__s4__b49e7b1e6a,0.0003549813628808,0.003564519426567,0.25,False,0.5566788770152117,0.002,0.016,markov,0.68,hex_cells,50,100,0.9,0.4974543241881487,0.3,0,0.42,0.08,300,0.433443324385405,0.2,20,1.3683431579481362,0.0032095380636862,1.6260970463230077e-18,0.2,plastic,primary,,False,block_async,50,260,400,4,-1,1.0,0.6,0.6,100,0.0152469633307001,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,median,0.46762807028945963
72,500,0.4367157520654047,0.5,-0.377312619814875,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__block_async__order_ba__s5__d1427977b1,-5.145236778377402e-05,0.0076136901940575,0.25,False,0.5588720938413869,0.002,0.016,markov,0.68,hex_cells,50,100,0.9,0.4939175717919454,0.3,0,0.42,0.08,300,0.4311052585459096,0.2,20,1.3870374226444522,0.0076651425618413,1.7775992174411802e-18,0.2,plastic,primary,,False,block_async,50,260,400,5,-1,1.0,0.6,0.6,100,0.019991695566378,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,visual,1.3770415748612632
72,500,0.4745374846729378,0.5,-0.4300633543386578,0.0,0.125,0.0,hex_cells__markov__fixed__intr0__struct0__synchronous__baseline__s2__9042b2eb00,0.0027243006440495,-0.0002492500385287,0.25,False,0.5268178443739431,0.002,0.016,markov,0.68,hex_cells,50,100,0.9,0.5284598204263371,0.3,0,0.42,0.08,300,0.4750593735435223,0.2,20,1.3813441916096996,,1.5984522477280068e-18,0.2,fixed,primary,,False,synchronous,50,260,400,2,-1,1.0,0.6,0.6,100,0.0515158432338384,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,median,0.4919072895046986
72,500,0.4734680600537337,0.5,-0.4248190913362828,0.0,0.125,0.0,hex_cells__markov__fixed__intr0__struct0__synchronous__baseline__s4__51cb2d729d,0.0060904347770581,0.0057944389437997,0.25,False,0.5280214630505593,0.002,0.016,markov,0.68,hex_cells,50,100,0.9,0.5261854242200124,0.3,0,0.42,0.08,300,0.4742658862704826,0.2,20,1.3917776393154315,,1.191681526133202e-18,0.2,fixed,primary,,False,synchronous,50,260,400,4,-1,1.0,0.6,0.6,100,0.0394163877652696,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,visual,1.3720694454327966
72,500,0.4465934947753031,0.5,-0.2963251413849178,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__synchronous__baseline__s5__ecaf4cf16e,-0.0118892551409936,-0.0016183988846239,0.25,False,0.6620613094022147,0.002,0.016,markov,0.68,hex_cells,50,100,0.9,0.4015168970675565,0.3,0,0.42,0.08,300,0.4438367920444279,0.2,20,1.317878787008167,,2.2718014345100724e-18,0.2,plastic,primary,,False,synchronous,50,260,400,5,-1,1.0,0.6,0.6,100,0.0226224387284998,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,median,1.3049942403328478
72,500,0.4464883170153543,0.5,-0.2991201073053341,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__synchronous__baseline__s3__d52ca8b011,-0.0026214534485189,0.0102081495348655,0.25,False,0.655757593771409,0.002,0.016,markov,0.68,hex_cells,50,100,0.9,0.4063117026342698,0.3,0,0.42,0.08,300,0.4468203191744026,0.2,20,1.3544888641529946,,2.256865316950833e-18,0.2,plastic,primary,,False,synchronous,50,260,400,3,-1,1.0,0.6,0.6,100,0.0163455563653813,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,visual,1.346316085970304
72,500,0.4727755730726158,0.5,-0.4215121733794954,0.0,0.125,0.0,hex_cells__markov__fixed__intr0__struct0__synchronous__imprint__s2__cd15772ea4,-0.0033089051306035,0.0016814624707206,0.25,False,0.5378921891579139,0.002,0.016,markov,0.68,hex_cells,50,100,0.9,0.5186673311522058,0.3,0,0.42,0.08,300,0.4729962509137099,0.2,20,1.3729254720779844,,1.8629145904060722e-18,0.2,fixed,primary,,False,synchronous,50,260,400,2,-1,1.0,0.6,0.6,100,0.0743926078930867,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,imprint,30.0,0.45,0.2,0.1,0.002,8.0,median,1.2503997598460603
72,500,0.4720048619908127,0.5,-0.4129920709608184,0.0,0.125,0.0,hex_cells__markov__fixed__intr0__struct0__synchronous__imprint__s4__fa63f2cc01,-0.0057159759979655,-0.0005012603311387,0.25,False,0.5424092277522805,0.002,0.016,markov,0.68,hex_cells,50,100,0.9,0.5129067692076859,0.3,0,0.42,0.08,300,0.4706305259822201,0.2,20,1.3724356541214302,,1.4981775568456896e-18,0.2,fixed,primary,,False,synchronous,50,260,400,4,-1,1.0,0.6,0.6,100,0.0336486698180591,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,imprint,30.0,0.45,0.2,0.1,0.002,8.0,visual,1.3556113192124006
72,500,0.4421527389616739,0.5,-0.2735453226533987,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__synchronous__imprint__s2__ba171cc514,0.0107412617891143,0.003261260724245,0.25,False,0.6753512246066558,0.002,0.016,markov,0.68,hex_cells,50,100,0.9,0.3866395233820007,0.3,0,0.42,0.08,300,0.4432156337444512,0.2,20,1.3152686337807789,,1.9465870164664498e-18,0.2,plastic,primary,,False,synchronous,50,260,400,2,-1,1.0,0.6,0.6,100,0.0171058840585247,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,imprint,30.0,0.45,0.2,0.1,0.002,8.0,median,0.9609307355257374
72,500,0.4429273620200255,0.5,-0.2744602113967483,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__synchronous__imprint__s5__dde92dbe79,-0.0068865387817572,0.005135377501452,0.25,False,0.6737119038903966,0.002,0.016,markov,0.68,hex_cells,50,100,0.9,0.3871738088567376,0.3,0,0.42,0.08,300,0.4444295329050108,0.2,20,1.3335900225614932,,1.8697427714989257e-18,0.2,plastic,primary,,False,synchronous,50,260,400,5,-1,1.0,0.6,0.6,100,0.0161418343708116,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,imprint,30.0,0.45,0.2,0.1,0.002,8.0,visual,1.3255191053760873
72,500,0.469628830857894,0.5,-0.4133420212639028,0.0,0.125,0.0,hex_cells__markov__fixed__intr0__struct0__synchronous__lesion__s2__09e4eba245,-0.0004358193429707,0.0032120149426206,0.25,False,0.54262902193558,0.002,0.016,markov,0.68,hex_cells,50,100,0.9,0.5127126911014146,0.3,0,0.42,0.08,300,0.4715435688447846,0.2,20,1.368012688249952,,1.4287524723709393e-18,0.2,fixed,primary,0.0030963142004331,False,synchronous,50,260,400,2,-1,1.0,0.6,0.6,100,0.0627141779901982,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,median,0.825508211977598
72,500,0.4690848345910919,0.5,-0.4088462061939057,0.0,0.125,0.0,hex_cells__markov__fixed__intr0__struct0__synchronous__lesion__s4__613b5063ab,-0.0003833191936182,-0.0012297235032261,0.25,False,0.5460603914473725,0.002,0.016,markov,0.68,hex_cells,50,100,0.9,0.5091973491237327,0.3,0,0.42,0.08,300,0.4701265403789789,0.2,20,1.362195477075545,,1.4928671746722021e-18,0.2,fixed,primary,-0.0025498520284479,False,synchronous,50,260,400,4,-1,1.0,0.6,0.6,100,0.0287585155733261,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,visual,1.3478162192888818
72,500,0.4740081950406073,0.5,-0.4223766294119954,0.0,0.125,0.0,hex_cells__markov__fixed__intr0__struct0__synchronous__lesion__s5__e130b449a5,0.0006373319753227,-0.0040409097126726,0.25,False,0.5342459951671351,0.002,0.016,markov,0.68,hex_cells,50,100,0.9,0.5211010748693994,0.3,0,0.42,0.08,300,0.4728857631984479,0.2,20,1.365997018534114,,1.2663493404922634e-18,0.2,fixed,primary,0.0066664552544563,False,synchronous,50,260,400,5,-1,1.0,0.6,0.6,100,0.0835265427009739,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,high_repair,0.0066664552544563
72,500,0.4450925770782588,0.5,-0.2850654903546489,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__synchronous__lesion__s2__e4c326691f,0.0025094928408435,0.0027809364727313,0.25,False,0.6707424532196047,0.002,0.016,markov,0.68,hex_cells,50,100,0.9,0.3934606281945107,0.3,0,0.42,0.08,300,0.4431844963946768,0.2,20,1.3223838477133,,1.6339909905395772e-18,0.2,plastic,primary,0.0021426554496613,False,synchronous,50,260,400,2,-1,1.0,0.6,0.6,100,0.0233367999823104,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,median,0.710263136346389
72,500,0.4468310265009364,0.5,-0.2819252112979892,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__synchronous__lesion__s4__41d681cdd6,0.0024160435669602,-0.0103529760996335,0.25,False,0.670463183488844,0.002,0.016,markov,0.68,hex_cells,50,100,0.9,0.3923227855638471,0.3,0,0.42,0.08,300,0.4441881946559596,0.2,20,1.333256921516081,,1.4876741540009588e-18,0.2,plastic,primary,0.000146981959756,False,synchronous,50,260,400,4,-1,1.0,0.6,0.6,100,0.0194501466193408,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,visual,1.3235318482064107
72,500,0.4450925770782588,0.5,-0.2850654903546489,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__synchronous__lesion__s2__e4c326691f,0.0025094928408435,0.0027809364727313,0.25,False,0.6707424532196047,0.002,0.016,markov,0.68,hex_cells,50,100,0.9,0.3934606281945107,0.3,0,0.42,0.08,300,0.4431844963946768,0.2,20,1.3223838477133,,1.6339909905395772e-18,0.2,plastic,primary,0.0021426554496613,False,synchronous,50,260,400,2,-1,1.0,0.6,0.6,100,0.0233367999823104,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,high_repair,0.0021426554496613
72,500,0.4475499965903509,0.5,-0.2719072327398261,0.0,0.125,0.0,hex_cells__markov__fixed__intr0__struct0__synchronous__order_ab__s1__436663c0d0,0.0325780702796965,0.0216126856062348,0.25,False,0.6504084970123417,0.002,0.016,markov,0.68,hex_cells,50,100,0.9,0.3999390036328408,0.3,0,0.42,0.08,300,0.4484338677175726,0.2,20,1.340763515735054,-0.0109653846734617,2.043185940304249e-18,0.2,fixed,primary,,False,synchronous,50,260,400,1,-1,1.0,0.6,0.6,100,0.0218168536050134,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0,median,0.9848003998364651
72,500,0.4475499965903509,0.5,-0.2719072327398261,0.0,0.125,0.0,hex_cells__markov__fixed__intr0__struct0__synchronous__order_ab__s1__436663c0d0,0.0325780702796965,0.0216126856062348,0.25,False,0.6504084970123417,0.002,0.016,markov,0.68,hex_cells,50,100,0.9,0.3999390036328408,0.3,0,0.42,0.08,300,0.4484338677175726,0.2,20,1.340763515735054,-0.0109653846734617,2.043185940304249e-18,0.2,fixed,primary,,False,synchronous,50,260,400,1,-1,1.0,0.6,0.6,100,0.0218168536050134,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0,visual,1.3298550889325471
