L,T,activity_late,alpha_async,autocorr_late,bias_mean_late,block_fraction,coherence_late,config_id,corr_A_late,corr_B_late,dephase,diagonal_ablation,entropy_late,eta_intrinsic,eta_weight,formalism,gamma,geometry,imprint_duration,imprint_start,imprint_strength,interface_density_late,intrinsic_bias_limit,intrinsic_enabled,intrinsic_target_activity,lesion_fraction,lesion_time,memory_mean_late,memory_strength,metric_stride,neighbor_pattern_entropy_late,order_bias,orientation_anisotropy_late,p0,plasticity,profile,repair_reference_corr,save_dense,schedule,second_imprint_duration,second_imprint_start,second_lesion_time,seed,sensitivity_point,sequential_events_per_sweep,sigma_birth,sigma_survive,snapshot_every,spectral_peak_fraction_late,structural_additions_total,structural_enabled,structural_interval,structural_link_fraction_late,structural_min_degree,structural_removals_total,structural_rewire_probability,structural_swap_tolerance,structural_target_fraction,structural_utility_tau,task,tau_memory,theta_input,theta_memory,theta_phase,weight_decay,weight_sum
72,500,0.3964705893898583,0.5,-0.2105817426091592,0.0,0.125,0.2687377668259145,honeycomb__ql__fixed__intr0__struct0__block_async__order_ba__s2__3f274a9a19,0.0004482928391778,-0.0056712610143621,0.25,False,0.7334660519971024,0.002,0.016,ql,0.68,honeycomb,50,100,0.9,0.338078650403008,0.3,0,0.42,0.08,300,0.3940338098568671,0.2,20,1.4816230657298814,-0.00611955385354,1.4261056508529092e-18,0.2,fixed,primary,,False,block_async,50,260,400,2,-1,1.0,0.6,0.6,100,0.0024361488255613,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4183873942892665,0.5,0.454807212211755,0.0,0.125,0.0,extended_moore_r2__markov__fixed__intr0__struct0__synchronous__baseline__s2__95418d1384,-0.0333145105089619,0.0063912090650199,0.25,False,0.8665864015802084,0.002,0.016,markov,0.68,extended_moore_r2,50,100,0.9,0.1478198256741982,0.3,0,0.42,0.08,300,0.4134589122469409,0.2,20,1.2175112088953306,,3.990832425377044e-18,0.2,fixed,primary,,False,synchronous,50,260,400,2,-1,1.0,0.6,0.6,100,0.0130954435650874,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.0230761277793238,0.5,0.7518637778722423,0.0,0.125,0.0,extended_moore_r2__markov__plastic__intr0__struct0__synchronous__imprint__s2__db8b10bb69,0.13285880018453,0.2375617597887744,0.25,False,0.0489659700298054,0.002,0.016,markov,0.68,extended_moore_r2,50,100,0.9,0.0140601209267862,0.3,0,0.42,0.08,300,0.0241600233436352,0.2,20,0.2885263225281542,,2.0943916952157316e-17,0.2,plastic,primary,,False,synchronous,50,260,400,2,-1,1.0,0.6,0.6,100,0.0409339048843499,0,0,40,0.9785960005144032,2,0,0.25,0.01,0.75,50.0,imprint,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.3939968408131243,0.5,0.4574337465648239,0.0,0.125,0.2086050345527239,extended_moore_r2__ql__fixed__intr0__struct0__synchronous__lesion__s2__e0c86c22b9,0.0262489502126032,-0.0050819652101611,0.25,False,0.8473713035231245,0.002,0.016,ql,0.68,extended_moore_r2,50,100,0.9,0.1475348648154694,0.3,0,0.42,0.08,300,0.4111507398424311,0.2,20,1.2280531019633905,,4.078557770904612e-18,0.2,fixed,primary,0.0574585056385014,False,synchronous,50,260,400,2,-1,1.0,0.6,0.6,100,0.0157473297378423,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4049313198605749,0.5,0.4402687616646524,0.0,0.125,0.2301296023178882,extended_moore_r2__ql__plastic__intr0__struct0__synchronous__order_ab__s2__1333c86469,-0.0806733989148887,-0.2205068836883885,0.25,False,0.8417338014603521,0.002,0.016,ql,0.68,extended_moore_r2,50,100,0.9,0.1566680666420611,0.3,0,0.42,0.08,300,0.3983699961528424,0.2,20,1.2711676878641849,-0.1398334847734998,3.644869096267523e-18,0.2,plastic,primary,,False,synchronous,50,260,400,2,-1,1.0,0.6,0.6,100,0.0131160412290699,0,0,40,0.978804976851852,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4119639069343963,0.5,0.4386016483361491,0.0,0.125,0.0,extended_hex_r2__markov__fixed__intr0__struct0__synchronous__order_ba__s2__688ca116f7,-0.0096579038289759,0.0103709699208086,0.25,False,0.8619394327931712,0.002,0.016,markov,0.68,extended_hex_r2,50,100,0.9,0.1513979048665591,0.3,0,0.42,0.08,300,0.4110439075056545,0.2,20,1.2043440339882954,0.0200288737497845,3.870946178652895e-18,0.2,fixed,primary,,False,synchronous,50,260,400,2,-1,1.0,0.6,0.6,100,0.0114152057551016,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4607320840778222,0.5,0.0142960500874306,0.0,0.125,0.0,extended_hex_r2__markov__plastic__intr0__struct0__alpha_async__baseline__s2__b63e165677,0.0056208945640627,0.0014249657161373,0.25,False,0.8536160684906898,0.002,0.016,markov,0.68,extended_hex_r2,50,100,0.9,0.2383434284347096,0.3,0,0.42,0.08,300,0.4484702251514283,0.2,20,0.8816785264759626,,2.7331531663023925e-18,0.2,plastic,primary,,False,alpha_async,50,260,400,2,-1,1.0,0.6,0.6,100,0.0207545791936937,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4102731332335733,0.5,-0.0494627907593414,0.0,0.125,0.1312955331179544,extended_hex_r2__ql__fixed__intr0__struct0__alpha_async__imprint__s2__cfa4adb31b,0.003512189842045,0.0016594456399294,0.25,False,0.8222736556521848,0.002,0.016,ql,0.68,extended_hex_r2,50,100,0.9,0.2484756024969684,0.3,0,0.42,0.08,300,0.4492115192981883,0.2,20,0.2742509403509445,,2.5949578532675685e-18,0.2,fixed,primary,,False,alpha_async,50,260,400,2,-1,1.0,0.6,0.6,100,0.0024156253521423,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,imprint,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.483380625507405,0.5,-0.0393320994291184,0.0,0.125,0.1239397258763514,extended_hex_r2__ql__plastic__intr0__struct0__alpha_async__lesion__s2__1936f07c8c,-0.0119797514108466,-0.004722011267707,0.25,False,0.8510736857106963,0.002,0.016,ql,0.68,extended_hex_r2,50,100,0.9,0.2467343384606442,0.3,0,0.42,0.08,300,0.4443867576203683,0.2,20,0.8214898242437163,,2.5504646322065727e-18,0.2,plastic,primary,0.0074520172489217,False,alpha_async,50,260,400,2,-1,1.0,0.6,0.6,100,0.002288575224984,0,0,40,0.9906442901234568,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4121415191242157,0.5,-0.1569295547678759,0.0,0.125,0.0,honeycomb_nnn__markov__fixed__intr0__struct0__alpha_async__order_ab__s2__d979b606df,0.0540968346427657,0.0482767332215118,0.25,False,0.2137114726272548,0.002,0.016,markov,0.68,honeycomb_nnn,50,100,0.9,0.5116302351809064,0.3,0,0.42,0.08,300,0.3721118614291366,0.2,20,1.318116013434377,-0.0058201014212539,3.482524960823819e-18,0.2,fixed,primary,,False,alpha_async,50,260,400,2,-1,1.0,0.6,0.6,100,0.0335317793940685,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.3303989957815211,0.5,0.0213962779581416,0.0,0.125,0.0,honeycomb_nnn__markov__plastic__intr0__struct0__alpha_async__order_ba__s2__44a3be8033,0.0744344137861078,0.063994615552053,0.25,False,0.4438956939454765,0.002,0.016,markov,0.68,honeycomb_nnn,50,100,0.9,0.358513519923626,0.3,0,0.42,0.08,300,0.302031660293006,0.2,20,1.4245715019874845,-0.0104397982340548,3.1224711924346018e-18,0.2,plastic,primary,,False,alpha_async,50,260,400,2,-1,1.0,0.6,0.6,100,0.0448591751723986,0,0,40,0.9991855281207132,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4802187616349155,0.5,-0.3169395430764113,0.0,0.125,0.3293615188748516,honeycomb_nnn__ql__fixed__intr0__struct0__block_async__baseline__s2__6bb7385c51,-0.0006511344122545,-0.0048725258355438,0.25,False,0.2706585010893486,0.002,0.016,ql,0.68,honeycomb_nnn,50,100,0.9,0.5945708106655038,0.3,0,0.42,0.08,300,0.4802188925086299,0.2,20,0.998128368795243,,1.7160552355710089e-18,0.2,fixed,primary,,False,block_async,50,260,400,2,-1,1.0,0.6,0.6,100,0.0166597672386479,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.3944244682461639,0.5,-0.2366566998301232,0.0,0.125,0.245754580078239,honeycomb_nnn__ql__plastic__intr0__struct0__block_async__imprint__s2__6f41e1af3f,0.0050576605815855,-7.149648092077687e-05,0.25,False,0.7127080063280745,0.002,0.016,ql,0.68,honeycomb_nnn,50,100,0.9,0.3548699493427689,0.3,0,0.42,0.08,300,0.3958964538179614,0.2,20,0.8246306331244359,,2.865262086053997e-18,0.2,plastic,primary,,False,block_async,50,260,400,2,-1,1.0,0.6,0.6,100,0.0287603953468256,0,0,40,0.9991640946502056,2,0,0.25,0.01,0.75,50.0,imprint,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.3984196837153783,0.5,-0.1239078789866422,0.0,0.125,0.0,square_vn__markov__fixed__intr0__struct0__synchronous__baseline__s3__c472501bba,0.0074060361457411,-9.3638718339842e-05,0.25,False,0.7693275775421677,0.002,0.016,markov,0.68,square_vn,50,100,0.9,0.3009481031136965,0.3,0,0.42,0.08,300,0.3994577586833991,0.2,20,1.453222164476481,,2.2758531363787742e-18,0.2,fixed,primary,,False,synchronous,50,260,400,3,-1,1.0,0.6,0.6,100,0.0031615466098797,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.1363431390559978,0.5,0.5777661081791333,0.0,0.125,0.0,square_vn__markov__plastic__intr0__struct0__synchronous__imprint__s3__3c50edd81c,0.2608697076575486,0.2501324021821731,0.25,False,0.2619373355103051,0.002,0.016,markov,0.68,square_vn,50,100,0.9,0.1055281953080228,0.3,0,0.42,0.08,300,0.1393287400104573,0.2,20,1.0968800775151957,,4.3312463641416255e-18,0.2,plastic,primary,,False,synchronous,50,260,400,3,-1,1.0,0.6,0.6,100,0.0921269009069881,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,imprint,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.3957827531153052,0.5,-0.0980945713413539,0.0,0.125,0.2583197270290532,square_vn__ql__fixed__intr0__struct0__synchronous__lesion__s3__203007f2fc,-0.0062167312634011,0.0035851433993244,0.25,False,0.7652473649051318,0.002,0.016,ql,0.68,square_vn,50,100,0.9,0.2986525115971657,0.3,0,0.42,0.08,300,0.3949733294614383,0.2,20,1.426476798701542,,2.433081524849328e-18,0.2,fixed,primary,0.0089865479487342,False,synchronous,50,260,400,3,-1,1.0,0.6,0.6,100,0.0025640293529375,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.3971826911185664,0.5,-0.0951552069176851,0.0,0.125,0.2621441812227403,square_vn__ql__plastic__intr0__struct0__synchronous__order_ab__s3__6c6149503a,0.0014542937068233,0.0003673569040684,0.25,False,0.7651296620252147,0.002,0.016,ql,0.68,square_vn,50,100,0.9,0.2981506106347627,0.3,0,0.42,0.08,300,0.3896324707518331,0.2,20,1.433744057299917,-0.0010869368027549,1.8691775521687054e-18,0.2,plastic,primary,,False,synchronous,50,260,400,3,-1,1.0,0.6,0.6,100,0.0025096415516832,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.400748005829193,0.5,0.4078490353160117,0.0,0.125,0.0,square_moore__markov__fixed__intr0__struct0__synchronous__order_ba__s3__e6a52d4bb3,0.0272240997340226,-0.0037549417954679,0.25,False,0.8124091951470727,0.002,0.016,markov,0.68,square_moore,50,100,0.9,0.1720562462350641,0.3,0,0.42,0.08,300,0.4025644076362379,0.2,20,1.323717150966906,-0.0309790415294905,3.1914619607197944e-18,0.2,fixed,primary,,False,synchronous,50,260,400,3,-1,1.0,0.6,0.6,100,0.0161001828593753,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4350376682533453,0.5,-0.3016919896365794,0.0,0.125,0.0,square_moore__markov__plastic__intr0__struct0__alpha_async__baseline__s3__edfe11e2d2,0.0087840635087969,0.0016093350432852,0.25,False,0.6075637931494832,0.002,0.016,markov,0.68,square_moore,50,100,0.9,0.45101668337895,0.3,0,0.42,0.08,300,0.4313240148301459,0.2,20,1.2395392543293486,,2.483166739555091e-18,0.2,plastic,primary,,False,alpha_async,50,260,400,3,-1,1.0,0.6,0.6,100,0.0138194097974848,0,0,40,0.9998312114197532,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4162453068051502,0.5,-0.3125481497818972,0.0,0.125,0.3057972833210852,square_moore__ql__fixed__intr0__struct0__alpha_async__imprint__s3__1c7c74aa18,-0.0036290469621116,0.002670576207683,0.25,False,0.6356131847882021,0.002,0.016,ql,0.68,square_moore,50,100,0.9,0.4296702900786779,0.3,0,0.42,0.08,300,0.4134920502670198,0.2,20,1.370817625587594,,4.288091780675001e-18,0.2,fixed,primary,,False,alpha_async,50,260,400,3,-1,1.0,0.6,0.6,100,0.0427941232104775,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,imprint,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4095093805049196,0.5,-0.3645047488021705,0.0,0.125,0.2737902805314297,square_moore__ql__plastic__intr0__struct0__alpha_async__lesion__s3__e351650697,0.0051983577106241,0.0081698899114179,0.25,False,0.5708236315414702,0.002,0.016,ql,0.68,square_moore,50,100,0.9,0.4770502757438056,0.3,0,0.42,0.08,300,0.4063970116603214,0.2,20,1.4960215850578504,,2.999168191921445e-18,0.2,plastic,primary,0.0114682530697173,False,alpha_async,50,260,400,3,-1,1.0,0.6,0.6,100,0.0216881896639712,0,0,40,0.9991319444444444,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.3784747188461453,0.5,-0.1047585682622476,0.0,0.125,0.0,hex_cells__markov__fixed__intr0__struct0__alpha_async__order_ab__s3__66dd7c5450,0.0718886347016726,0.05778762933361,0.25,False,0.4340266479263809,0.002,0.016,markov,0.68,hex_cells,50,100,0.9,0.430551841935557,0.3,0,0.42,0.08,300,0.3439077760053999,0.2,20,1.5684736266318755,-0.0141010053680625,1.7403320736053282e-18,0.2,fixed,primary,,False,alpha_async,50,260,400,3,-1,1.0,0.6,0.6,100,0.056752697181237,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.3216416713991535,0.5,0.0548342577336788,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__alpha_async__order_ba__s3__5f4626814d,0.1071242169518581,0.0920374711384175,0.25,False,0.4326533982748294,0.002,0.016,markov,0.68,hex_cells,50,100,0.9,0.346090259520435,0.3,0,0.42,0.08,300,0.2945729291406666,0.2,20,1.5499412544444484,-0.0150867458134405,2.197418113274733e-18,0.2,plastic,primary,,False,alpha_async,50,260,400,3,-1,1.0,0.6,0.6,100,0.0644909065981963,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4604813853565243,0.5,-0.4112207420369612,0.0,0.125,0.2989782837465122,hex_cells__ql__fixed__intr0__struct0__block_async__baseline__s3__4e84112903,0.0037011529148116,-0.0019314328938576,0.25,False,0.545445542930452,0.002,0.016,ql,0.68,hex_cells,50,100,0.9,0.5343003400365983,0.3,0,0.42,0.08,300,0.4609326718866798,0.2,20,1.2759397421013985,,1.3072327132306068e-18,0.2,fixed,primary,,False,block_async,50,260,400,3,-1,1.0,0.6,0.6,100,0.0197595390530266,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.443625523894411,0.5,-0.3462092676393531,0.0,0.125,0.2881601602169431,hex_cells__ql__plastic__intr0__struct0__block_async__imprint__s3__c4e84c54ab,-0.0023232437819044,0.0032310441022635,0.25,False,0.5841967024834526,0.002,0.016,ql,0.68,hex_cells,50,100,0.9,0.4816346488678035,0.3,0,0.42,0.08,300,0.4463186629628448,0.2,20,1.3490505374675306,,1.7189311440128626e-18,0.2,plastic,primary,,False,block_async,50,260,400,3,-1,1.0,0.6,0.6,100,0.0083430654889331,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,imprint,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.302530101635138,0.5,0.2108694724467397,0.0,0.125,0.0,honeycomb__markov__fixed__intr0__struct0__block_async__lesion__s3__ab89c13a59,0.1014924174190401,0.0879638013582921,0.25,False,0.552988384511202,0.002,0.016,markov,0.68,honeycomb,50,100,0.9,0.2604767266219066,0.3,0,0.42,0.08,300,0.3067520772409051,0.2,20,1.573429954076674,,2.0856926796086854e-18,0.2,fixed,primary,0.0713606681219858,False,block_async,50,260,400,3,-1,1.0,0.6,0.6,100,0.1001211724601503,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.2281444095165597,0.5,0.3768247658837654,0.0,0.125,0.0,honeycomb__markov__plastic__intr0__struct0__block_async__order_ab__s3__4117305b3d,0.1822411348377247,0.1531727037313272,0.25,False,0.4183857115976791,0.002,0.016,markov,0.68,honeycomb,50,100,0.9,0.1974079819208048,0.3,0,0.42,0.08,300,0.2327989765398607,0.2,20,1.4529453675632944,-0.0290684311063974,2.0469297035119477e-18,0.2,plastic,primary,,False,block_async,50,260,400,3,-1,1.0,0.6,0.6,100,0.1848620309901255,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.3960005206133751,0.5,-0.2123073529768218,0.0,0.125,0.2666501700231032,honeycomb__ql__fixed__intr0__struct0__block_async__order_ba__s3__76fa7a6c1b,-0.0034748344849439,-0.0023500889903236,0.25,False,0.7333240500949278,0.002,0.016,ql,0.68,honeycomb,50,100,0.9,0.3378062016044764,0.3,0,0.42,0.08,300,0.393458220696202,0.2,20,1.4857805198586758,0.0011247454946203,1.364292598796506e-18,0.2,fixed,primary,,False,block_async,50,260,400,3,-1,1.0,0.6,0.6,100,0.0022768375657201,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4081050328885315,0.5,0.4845360202451456,0.0,0.125,0.0,extended_moore_r2__markov__fixed__intr0__struct0__synchronous__baseline__s3__64d29b4d9a,0.0025732796961045,-0.0052157228667773,0.25,False,0.8554671468128563,0.002,0.016,markov,0.68,extended_moore_r2,50,100,0.9,0.1452704209722223,0.3,0,0.42,0.08,300,0.413023412514226,0.2,20,1.2859095997257726,,4.751053366063169e-18,0.2,fixed,primary,,False,synchronous,50,260,400,3,-1,1.0,0.6,0.6,100,0.0152169010159531,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.0241108571607847,0.5,0.7589847270348138,0.0,0.125,0.0,extended_moore_r2__markov__plastic__intr0__struct0__synchronous__imprint__s3__1f83f27f40,0.1577507824918242,0.2142392094762908,0.25,False,0.0484912040819883,0.002,0.016,markov,0.68,extended_moore_r2,50,100,0.9,0.0145889212426121,0.3,0,0.42,0.08,300,0.0238288381978822,0.2,20,0.300507129569701,,1.9015825568380425e-17,0.2,plastic,primary,,False,synchronous,50,260,400,3,-1,1.0,0.6,0.6,100,0.0408666400218097,0,0,40,0.9787487139917695,2,0,0.25,0.01,0.75,50.0,imprint,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4133142732003049,0.5,0.4440328350599449,0.0,0.125,0.2083118741569278,extended_moore_r2__ql__fixed__intr0__struct0__synchronous__lesion__s3__45c62ae467,-0.0097649229861403,-0.0111325902254281,0.25,False,0.8520304339312341,0.002,0.016,ql,0.68,extended_moore_r2,50,100,0.9,0.1563079882082935,0.3,0,0.42,0.08,300,0.4097425227185967,0.2,20,1.250812261725968,,3.967044770682562e-18,0.2,fixed,primary,0.1118439542319102,False,synchronous,50,260,400,3,-1,1.0,0.6,0.6,100,0.0171217100475171,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.3948446829193275,0.5,0.4432081513216758,0.0,0.125,0.2361655916245919,extended_moore_r2__ql__plastic__intr0__struct0__synchronous__order_ab__s3__4cf709f6c8,-0.0727005850079068,-0.161446098356315,0.25,False,0.8336885652501229,0.002,0.016,ql,0.68,extended_moore_r2,50,100,0.9,0.1573374185343095,0.3,0,0.42,0.08,300,0.3984425579140525,0.2,20,1.237101811687269,-0.0887455133484081,4.045376525800856e-18,0.2,plastic,primary,,False,synchronous,50,260,400,3,-1,1.0,0.6,0.6,100,0.0123761462115761,0,0,40,0.978178047839506,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4109403524022401,0.5,0.4514045803926123,0.0,0.125,0.0,extended_hex_r2__markov__fixed__intr0__struct0__synchronous__order_ba__s3__aaa00e99e9,-0.0272688638681545,-0.0107009965668956,0.25,False,0.860007237206392,0.002,0.016,markov,0.68,extended_hex_r2,50,100,0.9,0.1502044044659368,0.3,0,0.42,0.08,300,0.4097056878301788,0.2,20,1.2280907899277431,0.0165678673012589,3.5941501798775376e-18,0.2,fixed,primary,,False,synchronous,50,260,400,3,-1,1.0,0.6,0.6,100,0.0103940687811701,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4401922906297998,0.5,0.014310337546465,0.0,0.125,0.0,extended_hex_r2__markov__plastic__intr0__struct0__alpha_async__baseline__s3__a9b9f2f7f2,-0.0190019932931076,-0.0145952053845114,0.25,False,0.8468149387476664,0.002,0.016,markov,0.68,extended_hex_r2,50,100,0.9,0.2385768951752782,0.3,0,0.42,0.08,300,0.4488997653927469,0.2,20,0.7535198768598005,,2.8742652922683003e-18,0.2,plastic,primary,,False,alpha_async,50,260,400,3,-1,1.0,0.6,0.6,100,0.0227849082178477,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4228263463944779,0.5,-0.0268825889388156,0.0,0.125,0.1313705978323234,extended_hex_r2__ql__fixed__intr0__struct0__alpha_async__imprint__s3__09f64af684,-0.0064111308954882,-0.0022789778633044,0.25,False,0.8322132044186212,0.002,0.016,ql,0.68,extended_hex_r2,50,100,0.9,0.2456300829778409,0.3,0,0.42,0.08,300,0.4488625773129777,0.2,20,0.4878217046370374,,2.569100963943533e-18,0.2,fixed,primary,,False,alpha_async,50,260,400,3,-1,1.0,0.6,0.6,100,0.0035647142861489,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,imprint,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4116328151506819,0.5,-0.0442990672679131,0.0,0.125,0.1313244358622359,extended_hex_r2__ql__plastic__intr0__struct0__alpha_async__lesion__s3__8dcaf98cd4,0.0128463617640893,0.0091522666211099,0.25,False,0.8300625347946566,0.002,0.016,ql,0.68,extended_hex_r2,50,100,0.9,0.2434945287953229,0.3,0,0.42,0.08,300,0.4465618804274223,0.2,20,0.2996182788144578,,2.557576726430374e-18,0.2,plastic,primary,-0.0682298416535445,False,alpha_async,50,260,400,3,-1,1.0,0.6,0.6,100,0.0027202081791114,0,0,40,0.9903656550068588,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4153799721344217,0.5,-0.1644695517710787,0.0,0.125,0.0,honeycomb_nnn__markov__fixed__intr0__struct0__alpha_async__order_ab__s3__8ff5074949,0.0415483088868944,0.0526354211361989,0.25,False,0.2139592484655536,0.002,0.016,markov,0.68,honeycomb_nnn,50,100,0.9,0.516073618193759,0.3,0,0.42,0.08,300,0.3753527225366025,0.2,20,1.3087110576914012,0.0110871122493045,2.59466179221348e-18,0.2,fixed,primary,,False,alpha_async,50,260,400,3,-1,1.0,0.6,0.6,100,0.0356011777507767,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.3442303917298617,0.5,-0.0062867476578872,0.0,0.125,0.0,honeycomb_nnn__markov__plastic__intr0__struct0__alpha_async__order_ba__s3__d17e549748,0.0653987038118858,0.0555389744805273,0.25,False,0.4562456077181263,0.002,0.016,markov,0.68,honeycomb_nnn,50,100,0.9,0.3725403405111402,0.3,0,0.42,0.08,300,0.3136699940561263,0.2,20,1.408603702079413,-0.0098597293313584,3.2044686069592498e-18,0.2,plastic,primary,,False,alpha_async,50,260,400,3,-1,1.0,0.6,0.6,100,0.0429951831261759,0,0,40,0.9991426611796982,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4829440118618515,0.5,-0.319284882388479,0.0,0.125,0.3335040455202888,honeycomb_nnn__ql__fixed__intr0__struct0__block_async__baseline__s3__472cbe0e75,0.0069621908996689,0.0029388091246338,0.25,False,0.2575292762839768,0.002,0.016,ql,0.68,honeycomb_nnn,50,100,0.9,0.6006262320076512,0.3,0,0.42,0.08,300,0.4829376083434529,0.2,20,0.9987518743848472,,2.4442860385420737e-18,0.2,fixed,primary,,False,block_async,50,260,400,3,-1,1.0,0.6,0.6,100,0.0227583091366855,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0
72,500,0.4022985022065313,0.5,-0.258127406897562,0.0,0.125,0.2487706808581878,honeycomb_nnn__ql__plastic__intr0__struct0__block_async__imprint__s3__252d6dcaf8,-0.0113980371279088,0.0063549647054237,0.25,False,0.6737238437664015,0.002,0.016,ql,0.68,honeycomb_nnn,50,100,0.9,0.3869384701056188,0.3,0,0.42,0.08,300,0.4014235135267622,0.2,20,0.9172278761016944,,2.6905613853250024e-18,0.2,plastic,primary,,False,block_async,50,260,400,3,-1,1.0,0.6,0.6,100,0.0378563587057447,0,0,40,0.999335562414266,2,0,0.25,0.01,0.75,50.0,imprint,30.0,0.45,0.2,0.1,0.002,8.0
